# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Nov  7 20:27:29 CET 2016
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01900		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF	stage
	6.70	20.0000000000	19.8092	4.8449	4.5012	3.8408	-7.342	-5.754	-4.638	-4.359	-4.226	-4.051	-3.658	-3.530	-3.423	0.4787	0.0000	0.2	1	-12.696	2.6306605339	
	6.70	20.5051002502	20.2666	4.8758	4.5024	3.8246	-7.420	-5.826	-4.709	-4.430	-4.297	-4.122	-3.728	-3.601	-3.493	0.4787	0.0000	0.2	1	-12.686	2.6307649612	 TO       
	6.70	24.9710521698	24.0262	5.1256	4.4930	3.6109	-8.044	-6.507	-5.390	-5.115	-4.986	-4.814	-4.425	-4.299	-4.193	0.4787	0.0000	0.3	1	-12.612	2.6314821243	          
	6.70	28.6197433472	26.6468	5.3011	4.4493	3.3058	-8.483	-7.140	-6.056	-5.796	-5.674	-5.511	-5.137	-5.018	-4.917	0.4787	0.0000	0.6	1	-12.567	2.6318809986	  19.5    
	6.70	30.0000000000	27.4179	5.3626	4.4124	3.1092	-8.637	-7.463	-6.397	-6.157	-6.047	-5.896	-5.542	-5.431	-5.336	0.4787	0.0000	0.9	1	-12.555	2.6320033073	
	6.70	31.5272254944	28.2063	5.4168	4.3714	2.9029	-8.772	-7.772	-6.745	-6.520	-6.422	-6.283	-5.950	-5.847	-5.760	0.4787	0.0000	1.2	1	-12.542	2.6321241856	  27.1    
	6.70	33.2226943970	28.8913	5.4756	4.2824	2.4986	-8.919	-8.263	-7.340	-7.153	-7.080	-6.968	-6.682	-6.600	-6.527	0.4787	0.0000	2.5	1	-12.532	2.6322436333	  26.7    
	6.70	34.4838333130	28.2881	5.5069	4.1188	1.8040	-8.997	-8.854	-8.253	-8.134	-8.106	-8.053	-7.882	-7.842	-7.801	0.4787	0.0000	8.2	1	-12.541	2.6323237419	  26.3    
	6.70	34.5155601501	28.2164	5.5071	4.1113	1.7726	-8.998	-8.870	-8.296	-8.178	-8.150	-8.099	-7.935	-7.896	-7.856	0.4787	0.0000	8.6	1	-12.542	2.6323256493	 Te-m     
	6.70	35.2100372314	25.7390	5.5369	4.2212	2.1423	-9.072	-8.617	-7.808	-7.642	-7.583	-7.491	-7.245	-7.179	-7.119	0.4787	0.0000	4.5	1	-12.582	2.6323668957	          
	6.70	35.3218383789	25.6644	5.5523	4.2454	2.2228	-9.111	-8.584	-7.721	-7.548	-7.484	-7.384	-7.122	-7.049	-6.984	0.4787	0.0000	3.9	1	-12.583	2.6323733330	          
	6.70	35.3606872559	25.5940	5.5681	4.2690	2.3001	-9.150	-8.557	-7.640	-7.462	-7.394	-7.288	-7.009	-6.931	-6.860	0.4787	0.0000	3.4	1	-12.585	2.6323754787	          
	6.70	35.3739509583	25.5616	5.5770	4.2819	2.3422	-9.173	-8.519	-7.596	-7.410	-7.336	-7.225	-6.939	-6.857	-6.784	0.4787	0.0000	3.2	1	-12.585	2.6323761940	 Te-M     
	6.70	35.3784790039	25.5555	5.5763	4.2714	2.3007	-9.171	-8.571	-7.648	-7.470	-7.402	-7.295	-7.015	-6.936	-6.865	0.4787	0.0000	3.4	1	-12.585	2.6323766708	          
	6.70	35.3801193237	25.5533	5.5773	4.2630	2.2662	-9.173	-8.597	-7.694	-7.517	-7.450	-7.345	-7.071	-6.994	-6.925	0.4787	0.0000	3.6	1	-12.585	2.6323766708	          
	6.70	35.3813743591	25.5516	5.5780	4.2556	2.2359	-9.175	-8.619	-7.733	-7.558	-7.492	-7.389	-7.120	-7.045	-6.977	0.4787	0.0000	3.8	1	-12.585	2.6323766708	          
	6.70	35.3827400208	25.5498	5.5786	4.2475	2.2028	-9.176	-8.644	-7.776	-7.603	-7.539	-7.437	-7.174	-7.101	-7.035	0.4787	0.0000	4.0	1	-12.585	2.6323769093	          
	6.70	35.3841018677	25.5479	5.5788	4.2387	2.1671	-9.177	-8.670	-7.823	-7.652	-7.589	-7.491	-7.233	-7.163	-7.099	0.4787	0.0000	4.3	1	-12.585	2.6323769093	          
	6.70	35.3852462769	25.5464	5.5789	4.2308	2.1358	-9.177	-8.693	-7.863	-7.694	-7.633	-7.537	-7.285	-7.217	-7.155	0.4787	0.0000	4.5	1	-12.585	2.6323769093	          
	6.70	35.3863906860	25.5449	5.5788	4.2205	2.0947	-9.177	-8.723	-7.916	-7.751	-7.692	-7.599	-7.355	-7.289	-7.228	0.4787	0.0000	4.8	1	-12.585	2.6323769093	          
	6.70	35.3875350952	25.5433	5.5789	4.2096	2.0508	-9.177	-8.756	-7.973	-7.811	-7.755	-7.666	-7.429	-7.366	-7.308	0.4787	0.0000	5.2	1	-12.585	2.6323771477	          
	6.70	35.3884582520	25.5421	5.5789	4.2006	2.0147	-9.177	-8.783	-8.019	-7.861	-7.807	-7.722	-7.491	-7.430	-7.374	0.4787	0.0000	5.6	1	-12.585	2.6323771477	          
	6.70	35.3893318176	25.5409	5.5789	4.1911	1.9769	-9.177	-8.813	-8.068	-7.914	-7.862	-7.780	-7.557	-7.498	-7.444	0.4787	0.0000	5.9	1	-12.585	2.6323771477	          
	6.70	35.3902587891	25.5396	5.5790	4.1798	1.9314	-9.178	-8.848	-8.127	-7.977	-7.928	-7.851	-7.635	-7.580	-7.527	0.4787	0.0000	6.4	1	-12.585	2.6323771477	          
	6.70	35.3910217285	25.5386	5.5791	4.1698	1.8914	-9.178	-8.886	-8.171	-8.030	-7.987	-7.915	-7.705	-7.653	-7.603	0.4787	0.0000	6.9	1	-12.585	2.6323773861	          
	6.70	35.3918380737	25.5375	5.5791	4.1589	1.8476	-9.178	-8.934	-8.212	-8.085	-8.050	-7.986	-7.783	-7.735	-7.687	0.4787	0.0000	7.4	1	-12.586	2.6323773861	          
	6.70	35.3924903870	25.5366	5.5792	4.1490	1.8081	-9.178	-8.976	-8.252	-8.136	-8.108	-8.050	-7.853	-7.809	-7.763	0.4787	0.0000	7.9	1	-12.586	2.6323773861	          
	6.70	35.3930892944	25.5358	5.5795	4.1375	1.7615	-9.179	-8.999	-8.323	-8.205	-8.177	-8.121	-7.934	-7.891	-7.847	0.4787	0.0000	8.6	1	-12.586	2.6323773861	          
	6.70	35.3937416077	25.5349	5.5798	4.1247	1.7101	-9.179	-9.024	-8.401	-8.282	-8.253	-8.199	-8.024	-7.983	-7.941	0.4787	0.0000	9.4	1	-12.586	2.6323773861	          
	6.70	35.3943977356	25.5340	5.5799	4.1112	1.6559	-9.180	-9.052	-8.479	-8.361	-8.333	-8.281	-8.118	-8.079	-8.039	0.4787	0.0000	10.3	1	-12.586	2.6323773861	          
	6.70	35.3951034546	25.5331	5.5801	4.0967	1.5978	-9.180	-9.085	-8.557	-8.443	-8.418	-8.369	-8.218	-8.183	-8.145	0.4787	0.0000	11.4	1	-12.586	2.6323776245	          
	6.70	35.3957595825	25.5322	5.5803	4.0806	1.5333	-9.181	-9.131	-8.626	-8.525	-8.507	-8.468	-8.329	-8.300	-8.265	0.4787	0.0000	12.8	1	-12.586	2.6323776245	          
	6.70	35.3964653015	25.5312	5.5804	4.0633	1.4638	-9.181	-9.177	-8.697	-8.611	-8.602	-8.573	-8.448	-8.425	-8.393	0.4787	0.0000	14.4	1	-12.586	2.6323776245	          
	6.70	35.3972282410	25.5302	5.5807	4.0463	1.3954	-9.182	-9.216	-8.769	-8.696	-8.694	-8.675	-8.563	-8.547	-8.518	0.4787	0.0000	16.2	1	-12.586	2.6323776245	          
	6.70	35.3977699280	25.5295	5.5807	4.0340	1.3463	-9.182	-9.228	-8.825	-8.757	-8.758	-8.743	-8.644	-8.631	-8.604	0.4787	0.0000	17.6	1	-12.586	2.6323776245	          
	6.70	35.3985328674	25.5284	5.5805	4.0182	1.2831	-9.181	-9.240	-8.896	-8.834	-8.838	-8.828	-8.748	-8.739	-8.715	0.4787	0.0000	19.6	1	-12.586	2.6323776245	          
	6.70	35.3992919922	25.5274	5.5803	4.0022	1.2193	-9.181	-9.247	-8.965	-8.909	-8.916	-8.912	-8.851	-8.846	-8.826	0.4787	0.0000	21.9	1	-12.586	2.6323778629	          
	6.70	35.4001083374	25.5263	5.5795	3.9855	1.1535	-9.179	-9.243	-9.030	-8.982	-8.991	-8.994	-8.954	-8.956	-8.940	0.4787	0.0000	24.6	1	-12.586	2.6323778629	          
	6.70	35.4009246826	25.5252	5.5785	3.9694	1.0900	-9.176	-9.241	-9.078	-9.044	-9.060	-9.074	-9.053	-9.063	-9.050	0.4787	0.0000	27.4	1	-12.586	2.6323778629	          
	6.70	35.4017410278	25.5241	5.5769	3.9555	1.0360	-9.172	-9.243	-9.095	-9.085	-9.115	-9.142	-9.136	-9.154	-9.144	0.4787	0.0000	30.1	1	-12.586	2.6323778629	          
	6.70	35.4027748108	25.5227	5.5758	3.9395	0.9730	-9.169	-9.227	-9.125	-9.137	-9.177	-9.217	-9.232	-9.258	-9.254	0.4787	0.0000	33.6	1	-12.586	2.6323778629	          
	6.70	35.4036445618	25.5215	5.5636	3.9255	0.9291	-9.139	-9.177	-9.127	-9.155	-9.202	-9.251	-9.287	-9.321	-9.321	0.4787	0.0000	36.2	1	-12.586	2.6323781013	          
	6.70	35.4043502808	25.5135	5.5649	3.9130	0.8781	-9.142	-9.151	-9.146	-9.192	-9.247	-9.305	-9.362	-9.405	-9.408	0.4787	0.0000	33.3	0	-12.586	2.6323781013	          
	6.70	35.4055442810	25.4967	5.5663	3.8969	0.8119	-9.146	-9.111	-9.164	-9.236	-9.302	-9.374	-9.459	-9.513	-9.521	0.4787	0.0000	39.3	0	-12.586	2.6323781013	          
	6.70	35.4072799683	25.4722	5.5663	3.8744	0.7213	-9.146	-9.013	-9.145	-9.271	-9.363	-9.461	-9.588	-9.659	-9.676	0.4787	0.0000	49.4	0	-12.587	2.6323783398	          
	6.70	35.4096717834	25.4196	5.5757	3.8468	0.6006	-9.169	-8.874	-9.109	-9.301	-9.434	-9.574	-9.767	-9.872	-9.901	0.4787	0.0000	67.1	0	-12.588	2.6323783398	  26.1    
	6.70	35.4155349731	25.2128	5.5964	3.7677	0.2599	-9.221	-8.099	-8.622	-9.255	-9.593	-9.884	-10.273	-10.520	-10.573	0.4787	0.0000	158.6	0	-12.591	2.6323785782	          
	6.70	35.4409103394	24.1075	5.6250	3.7114	-0.0134	-9.292	-7.135	-8.096	-9.135	-9.640	-10.044	-10.608	-10.997	-11.061	0.4787	0.0000	313.2	0	-10.821	2.6323802471	          
	6.70	35.4467391968	23.8355	5.6331	3.7091	-0.0355	-9.313	-7.109	-8.090	-9.145	-9.657	-10.065	-10.637	-11.033	-11.097	0.4787	0.0000	330.2	0	-10.650	2.6323804855	 Te-min   
	6.70	35.6801452637	19.3997	5.5663	4.5076	3.1360	-9.146	-7.538	-6.412	-6.132	-6.002	-5.828	-5.434	-5.307	-5.199	0.4787	0.0000	0.7	1	-12.705	2.6323935986	  23.0    
	6.70	35.9065361023	17.2287	5.5087	4.5577	3.3422	-9.002	-7.122	-5.971	-5.677	-5.543	-5.367	-4.968	-4.839	-4.729	0.4787	0.0000	0.5	1	-12.756	2.6324064732	  20.5    
	6.70	36.0076789856	16.2865	5.4825	4.5774	3.4230	-8.936	-6.933	-5.773	-5.476	-5.341	-5.164	-4.765	-4.636	-4.525	0.4787	0.0000	0.4	1	-12.781	2.6324119568	  19.5    
	6.70	36.0820159912	15.9758	5.4751	4.5952	3.4931	-8.918	-6.801	-5.639	-5.335	-5.194	-5.015	-4.611	-4.480	-4.368	0.4787	0.0000	0.4	1	-12.789	2.6324160099	  18.8    
	6.70	36.2089157104	15.5804	5.4719	4.6177	3.5755	-8.910	-6.645	-5.478	-5.167	-5.024	-4.842	-4.434	-4.302	-4.187	0.4787	0.0000	0.3	1	-12.800	2.6324229240	  17.7    
	6.70	36.3626747131	15.1886	5.4833	4.6445	3.6603	-8.938	-6.494	-5.319	-5.003	-4.858	-4.673	-4.263	-4.128	-4.013	0.4787	0.0000	0.3	1	-12.811	2.6324312687	  16.6    
	6.70	36.3891448975	15.1196	5.4690	4.6515	3.7006	-8.903	-6.411	-5.234	-4.917	-4.772	-4.586	-4.175	-4.040	-3.924	0.4787	0.0000	0.3	1	-12.813	2.6324326992	  16.4    
	6.70	36.6286315918	14.6703	5.4629	4.6878	3.8388	-8.887	-6.149	-4.963	-4.640	-4.491	-4.302	-3.886	-3.749	-3.632	0.4787	0.0000	0.2	1	-12.826	2.6324455738	  15.1    
	6.70	36.6954421997	14.5698	5.4614	4.7017	3.8929	-8.884	-6.058	-4.869	-4.544	-4.393	-4.203	-3.785	-3.648	-3.530	0.4787	0.0000	0.2	1	-12.829	2.6324489117	  14.8    
	6.70	36.7404327393	14.5042	5.4604	4.7119	3.9327	-8.881	-6.026	-4.830	-4.509	-4.362	-4.175	-3.757	-3.622	-3.507	0.4787	0.0000	0.2	1	-12.831	2.6324512959	  14.6    
	6.70	36.7765464783	14.4700	5.4595	4.7217	3.9719	-8.879	-5.995	-4.793	-4.475	-4.333	-4.147	-3.730	-3.598	-3.485	0.4787	0.0000	0.2	1	-12.832	2.6324532032	  14.5    
	6.70	36.7997817993	14.4379	5.4590	4.7296	4.0029	-8.878	-5.970	-4.764	-4.448	-4.309	-4.125	-3.708	-3.578	-3.466	0.4787	0.0000	0.2	1	-12.833	2.6324543953	  14.4    
	6.70	36.8218383789	14.4159	5.4584	4.7368	4.0315	-8.876	-5.947	-4.736	-4.423	-4.286	-4.104	-3.687	-3.559	-3.449	0.4787	0.0000	0.1	1	-12.834	2.6324555874	          
	6.70	36.8442993164	14.3939	5.4578	4.7441	4.0606	-8.875	-5.923	-4.708	-4.397	-4.263	-4.082	-3.666	-3.539	-3.431	0.4787	0.0000	0.1	1	-12.835	2.6324567795	          
	6.70	36.8663139343	14.3725	5.4572	4.7533	4.0976	-8.873	-5.881	-4.663	-4.353	-4.221	-4.040	-3.625	-3.499	-3.392	0.4787	0.0000	0.1	1	-12.835	2.6324579716	  14.2    
	6.70	36.8884849548	14.3649	5.4565	4.7748	4.1839	-8.871	-5.740	-4.516	-4.204	-4.069	-3.886	-3.468	-3.340	-3.232	0.4787	0.0000	0.1	1	-12.835	2.6324591637	          
	6.70	36.9110717773	14.3573	5.4559	4.7991	4.2816	-8.870	-5.579	-4.351	-4.034	-3.897	-3.712	-3.290	-3.161	-3.051	0.4787	0.0000	0.1	1	-12.836	2.6324603558	          
	6.70	36.9559974670	14.3424	5.4556	4.8082	4.3179	-8.869	-5.517	-4.288	-3.970	-3.832	-3.646	-3.223	-3.093	-2.983	0.4787	0.0000	0.1	1	-12.836	2.6324627399	          
	6.70	37.0222587585	14.3209	5.4551	4.8195	4.3627	-8.868	-5.442	-4.210	-3.890	-3.751	-3.564	-3.140	-3.009	-2.899	0.4787	0.0000	0.1	1	-12.837	2.6324660778	          
	6.70	37.1117019653	14.2929	5.4546	4.8320	4.4126	-8.866	-5.357	-4.123	-3.802	-3.661	-3.473	-3.047	-2.916	-2.805	0.4787	0.0000	0.1	1	-12.838	2.6324706078	  14.0    
	6.70	37.1995239258	14.2792	5.4540	4.8443	4.4620	-8.865	-5.273	-4.038	-3.714	-3.573	-3.384	-2.956	-2.824	-2.713	0.4787	0.0000	0.1	1	-12.838	2.6324751377	          
	6.70	37.2875785828	14.2656	5.4535	4.8565	4.5107	-8.864	-5.190	-3.953	-3.628	-3.486	-3.295	-2.867	-2.734	-2.622	0.4787	0.0000	0.1	1	-12.838	2.6324796677	          
	6.70	37.3974342346	14.2490	5.4528	4.8700	4.5650	-8.862	-5.097	-3.858	-3.531	-3.388	-3.197	-2.766	-2.633	-2.521	0.4787	0.0000	0.1	1	-12.839	2.6324851513	          
	6.70	37.5287361145	14.2296	5.4521	4.8852	4.6258	-8.860	-4.992	-3.752	-3.423	-3.279	-3.086	-2.654	-2.520	-2.407	0.4787	0.0000	0.1	1	-12.839	2.6324918270	  13.9    
	6.70	37.7247543335	14.2046	5.4509	4.9057	4.7085	-8.857	-4.850	-3.606	-3.275	-3.129	-2.935	-2.500	-2.366	-2.252	0.4787	0.0000	0.0	1	-12.840	2.6325016022	          
	6.70	37.9406585693	14.1774	5.4497	4.9272	4.7949	-8.854	-4.700	-3.454	-3.119	-2.972	-2.777	-2.340	-2.205	-2.090	0.4787	0.0000	0.0	1	-12.841	2.6325123310	          
	6.70	38.3816146851	14.1233	5.4471	4.9661	4.9514	-8.848	-4.426	-3.175	-2.837	-2.687	-2.489	-2.049	-1.911	-1.795	0.4787	0.0000	0.0	1	-12.843	2.6325335503	          
	6.70	38.8525772095	14.0674	5.4443	5.0030	5.0998	-8.841	-4.164	-2.909	-2.567	-2.415	-2.214	-1.771	-1.632	-1.515	0.4787	0.0000	0.0	1	-12.844	2.6325554848	  13.7    
	6.70	39.0533294678	14.0420	5.4431	5.0182	5.1611	-8.838	-4.054	-2.798	-2.455	-2.302	-2.100	-1.656	-1.516	-1.399	0.4787	0.0000	0.0	1	-12.845	2.6325647831	          
	6.70	39.1925048828	14.0252	5.4422	5.0287	5.2035	-8.835	-3.979	-2.721	-2.377	-2.224	-2.022	-1.576	-1.436	-1.319	0.4787	0.0000	0.0	1	-12.846	2.6325712204	          
	6.70	39.3093566895	14.0115	5.4414	5.0376	5.2394	-8.833	-3.915	-2.656	-2.311	-2.158	-1.955	-1.509	-1.369	-1.251	0.4787	0.0000	0.0	1	-12.846	2.6325764656	          
	6.70	39.4439201355	13.9962	5.4404	5.0483	5.2829	-8.831	-3.837	-2.578	-2.232	-2.078	-1.874	-1.427	-1.287	-1.169	0.4787	0.0000	0.0	1	-12.847	2.6325824261	          
	6.70	39.5204010010	13.9878	5.4399	5.0543	5.3072	-8.830	-3.793	-2.534	-2.188	-2.033	-1.829	-1.382	-1.241	-1.122	0.4787	0.0000	0.0	1	-12.847	2.6325857639	          
	6.70	39.6152992249	13.9775	5.4392	5.0621	5.3385	-8.828	-3.737	-2.477	-2.130	-1.975	-1.771	-1.323	-1.182	-1.063	0.4787	0.0000	0.0	1	-12.847	2.6325900555	  13.5    
	6.70	39.7092971802	13.9676	5.4385	5.0700	5.3708	-8.826	-3.679	-2.419	-2.071	-1.915	-1.711	-1.263	-1.121	-1.002	0.4787	0.0000	0.0	1	-12.848	2.6325943470	          
	6.70	39.8025398254	13.9580	5.4377	5.0782	5.4038	-8.824	-3.620	-2.359	-2.010	-1.854	-1.650	-1.201	-1.059	-0.940	0.4787	0.0000	0.0	1	-12.848	2.6325984001	          
	6.70	39.8393898010	13.9543	5.4374	5.0815	5.4174	-8.824	-3.596	-2.334	-1.985	-1.829	-1.625	-1.176	-1.033	-0.914	0.4787	0.0000	0.0	1	-12.848	2.6325998306	          
	6.70	40.0000000000	13.9387	5.4361	5.0963	5.4773	-8.820	-3.488	-2.226	-1.875	-1.719	-1.513	-1.063	-0.921	-0.802	0.4787	0.0000	0.0	1	-12.848	2.6326069832	
	6.70	42.0470466614	12.3505	5.4004	5.1105	5.5172	-8.731	-3.299	-2.035	-1.683	-1.527	-1.320	-0.869	-0.726	-0.607	0.4787	0.0000	0.0	1	-12.901	2.6326904297	          
	6.70	42.0473556519	12.3503	5.3922	5.1102	5.5243	-8.710	-3.280	-2.016	-1.665	-1.508	-1.302	-0.851	-0.708	-0.589	0.4787	0.0000	0.0	1	-12.901	2.6326906681	  13.7    
#	Isochrone	Z = 0.01900		Age = 	5.623e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF	stage
	6.75	0.1500000060	0.1500	-2.5111	3.5183	5.1444	11.048	16.057	14.573	12.998	11.865	10.486	9.221	8.677	8.424	0.4787	0.0000	0.0	1	-17.817	1.4900158644	
	6.75	0.2000000030	0.2000	-2.2373	3.5399	5.0819	10.363	14.894	13.525	12.026	10.977	9.750	8.590	8.029	7.790	0.4787	0.0000	0.0	1	-17.692	1.6938791275	
	6.75	0.2500000000	0.2500	-2.0502	3.5514	5.0377	9.895	14.190	12.876	11.418	10.407	9.259	8.150	7.578	7.347	0.4787	0.0000	0.0	1	-17.573	1.8403258324	
	6.75	0.3000000119	0.3000	-1.9017	3.5605	5.0048	9.524	13.600	12.358	10.949	9.963	8.870	7.792	7.213	7.001	0.4787	0.0000	0.0	1	-16.636	1.9529139996	
	6.75	0.3499999940	0.3500	-1.7732	3.5691	4.9776	9.203	13.083	11.905	10.542	9.577	8.532	7.481	6.899	6.703	0.4787	0.0000	0.0	1	-15.843	2.0434174538	
	6.75	0.4000000060	0.4000	-1.6335	3.5769	4.9272	8.854	12.578	11.453	10.129	9.181	8.173	7.140	6.552	6.372	0.4787	0.0000	0.0	1	-15.157	2.1185026169	
	6.75	0.4499999881	0.4500	-1.5097	3.5859	4.8905	8.544	12.112	11.013	9.714	8.794	7.863	6.864	6.250	6.087	0.4787	0.0000	0.0	1	-14.551	2.1822810173	
	6.75	0.5000000000	0.5000	-1.3910	3.5962	4.8587	8.247	11.632	10.556	9.282	8.398	7.566	6.610	5.961	5.821	0.4787	0.0000	0.0	1	-14.009	2.2374541759	
	6.75	0.5500000119	0.5500	-1.2619	3.6074	4.8158	7.925	11.161	10.094	8.845	7.999	7.248	6.328	5.654	5.531	0.4787	0.0000	0.0	1	-13.519	2.2836582661	
	6.75	0.6000000238	0.6000	-1.1380	3.6202	4.7809	7.615	10.707	9.648	8.427	7.620	6.943	6.060	5.372	5.262	0.4787	0.0000	0.0	1	-13.072	2.3211214542	
	6.75	0.6999999881	0.7000	-0.8791	3.6487	4.7028	6.968	9.633	8.673	7.551	6.842	6.285	5.494	4.836	4.751	0.4787	0.0000	0.0	1	-12.279	2.3779268265	
	6.75	0.8000000119	0.8000	-0.6174	3.6811	4.6289	6.313	8.409	7.670	6.674	6.080	5.609	4.934	4.373	4.308	0.4787	0.0000	0.0	1	-11.616	2.4187245369	
	6.75	0.8999999762	0.9000	-0.3758	3.7178	4.5853	5.709	7.199	6.747	5.891	5.407	5.008	4.456	4.006	3.957	0.4787	0.0000	0.0	1	-11.750	2.4492788315	
	6.75	1.0000000000	1.0000	-0.1638	3.7478	4.5389	5.179	6.232	6.001	5.270	4.855	4.507	4.046	3.674	3.636	0.4787	0.0000	0.0	1	-12.840	2.4729156494	
	6.75	1.1000000238	1.1000	0.0309	3.7698	4.4739	4.693	5.478	5.376	4.739	4.372	4.057	3.658	3.336	3.305	0.4787	0.0000	0.0	1	-13.742	2.4916803837	
	6.75	1.2000000477	1.2000	0.2473	3.7953	4.3970	4.152	4.699	4.695	4.163	3.846	3.571	3.238	2.971	2.947	0.4787	0.0000	0.0	1	-14.208	2.5068950653	
	6.75	1.2999999523	1.3000	0.4185	3.8153	4.3407	3.724	4.140	4.172	3.717	3.438	3.195	2.911	2.685	2.666	0.4787	0.0000	0.0	1	-14.431	2.5194499493	
	6.75	1.3999999762	1.4000	0.5700	3.8349	4.2998	3.345	3.669	3.711	3.324	3.083	2.873	2.634	2.447	2.432	0.4787	0.0000	0.0	1	-14.553	2.5299651623	
	6.75	1.5000000000	1.5000	0.6999	3.8565	4.2862	3.020	3.277	3.310	2.988	2.789	2.616	2.426	2.280	2.267	0.4787	0.0000	0.0	1	-14.637	2.5388846397	
	6.75	1.6000000238	1.6000	0.8272	3.8814	4.2865	2.702	2.912	2.918	2.664	2.514	2.386	2.247	2.146	2.136	0.4787	0.0000	0.0	1	-14.703	2.5465342999	
	6.75	1.7000000477	1.7000	0.9453	3.9053	4.2903	2.407	2.588	2.566	2.375	2.272	2.187	2.094	2.030	2.022	0.4787	0.0000	0.0	1	-14.761	2.5531582832	
	6.75	1.7999999523	1.8000	1.0463	3.9268	4.3002	2.154	2.315	2.277	2.145	2.082	2.031	1.976	1.940	1.934	0.4787	0.0000	0.0	1	-14.814	2.5589430332	
	6.75	1.8999999762	1.9000	1.1370	3.9455	4.3077	1.928	2.070	2.044	1.959	1.924	1.898	1.871	1.852	1.848	0.4787	0.0000	0.0	1	-14.864	2.5640332699	
	6.75	1.9500000477	1.9500	1.1803	3.9544	4.3113	1.819	1.956	1.942	1.876	1.852	1.836	1.821	1.810	1.808	0.4787	0.0000	0.0	1	-14.888	2.5663545132	
	6.75	2.0000000000	2.0000	1.2450	3.9637	4.2948	1.657	1.789	1.793	1.747	1.732	1.725	1.723	1.718	1.717	0.4787	0.0000	0.0	1	-14.912	2.5685424805	
	6.75	2.2000000477	2.2000	1.3903	3.9942	4.3128	1.294	1.427	1.503	1.508	1.517	1.534	1.569	1.580	1.587	0.4787	0.0000	0.0	1	-15.001	2.5761635303	
	6.75	2.5000000000	2.5000	1.6048	4.0342	4.3139	0.758	0.918	1.113	1.165	1.193	1.231	1.311	1.337	1.355	0.4787	0.0000	0.0	1	-15.120	2.5850093365	
	6.75	3.0000000000	3.0000	1.9053	4.0882	4.3087	0.007	0.239	0.603	0.696	0.738	0.798	0.931	0.972	1.003	0.4787	0.0000	0.1	1	-13.516	2.5953342915	
	6.75	3.1796474457	3.1796	1.9985	4.1045	4.3058	-0.226	0.037	0.449	0.552	0.597	0.662	0.810	0.855	0.890	0.4787	0.0000	0.1	1	-13.490	2.5981454849	          
	6.75	3.5000000000	3.5000	2.1537	4.1314	4.2998	-0.614	-0.287	0.198	0.315	0.366	0.440	0.609	0.660	0.701	0.4787	0.0000	0.1	1	-13.449	2.6023445129	
	6.75	4.0000000000	4.0000	2.3657	4.1675	4.2902	-1.144	-0.714	-0.142	-0.006	0.053	0.137	0.334	0.393	0.439	0.4787	0.0000	0.1	1	-13.391	2.6073791981	
	6.75	4.5000000000	4.5000	2.5475	4.1992	4.2864	-1.599	-1.063	-0.424	-0.272	-0.206	-0.112	0.106	0.172	0.224	0.4787	0.0000	0.1	1	-13.339	2.6111497879	
	6.75	5.0000000000	5.0000	2.7142	4.2267	4.2754	-2.015	-1.382	-0.690	-0.525	-0.452	-0.350	-0.113	-0.042	0.015	0.4787	0.0000	0.1	1	-13.294	2.6140668392	
	6.75	6.0000000000	6.0000	3.0014	4.2723	4.2499	-2.734	-1.934	-1.160	-0.973	-0.888	-0.771	-0.506	-0.426	-0.360	0.4787	0.0000	0.1	1	-13.215	2.6182601452	
	6.75	7.0000000000	7.0000	3.2424	4.3098	4.2261	-3.336	-2.398	-1.561	-1.356	-1.262	-1.133	-0.845	-0.757	-0.685	0.4787	0.0000	0.1	1	-13.148	2.6211071014	
	6.75	8.2984342575	8.2984	3.5172	4.3493	4.1828	-4.023	-2.943	-2.040	-1.820	-1.716	-1.575	-1.263	-1.165	-1.086	0.4787	0.0000	0.1	1	-13.074	2.6236534119	          
	6.75	9.0000000000	9.0000	3.6510	4.3682	4.1601	-4.358	-3.211	-2.276	-2.049	-1.941	-1.796	-1.472	-1.370	-1.286	0.4787	0.0000	0.1	1	-13.038	2.6246831417	
